Territory1,taxonomicgroup,kingdom,phylum,class,order,family,genus,species,n_obs,n_spp,idx_obis_wdpa
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Bairdiella,Bairdiella sanctaeluciae,4,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Bairdiella,NA,3,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Ctenosciaena,Ctenosciaena gracilicirrhus,27,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Ctenosciaena,Ctenosciaena peruviana,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Cynoscion,Cynoscion acoupa,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Cynoscion,Cynoscion albus,6,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Cynoscion,Cynoscion analis,3,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Cynoscion,Cynoscion jamaicensis,12,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Cynoscion,Cynoscion leiarchus,5,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Cynoscion,Cynoscion microlepidotus,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Cynoscion,Cynoscion nannus,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Cynoscion,Cynoscion phoxocephalus,11,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Cynoscion,Cynoscion reticulatus,5,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Cynoscion,Cynoscion similis,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Cynoscion,Cynoscion squamipinnis,5,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Cynoscion,Cynoscion stolzmanni,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Cynoscion,Cynoscion virescens,6,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Cynoscion,NA,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Elattarchus,Elattarchus archidium,3,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Equetus,Equetus lanceolatus,6,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Equetus,Equetus punctatus,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Equetus,NA,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Isopisthus,Isopisthus parvipinnis,8,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Isopisthus,Isopisthus remifer,6,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Larimus,Larimus acclivis,5,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Larimus,Larimus argenteus,14,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Larimus,Larimus breviceps,39,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Larimus,Larimus effulgens,6,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Larimus,Larimus pacificus,3,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Macrodon,Macrodon ancylodon,16,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Macrodon,Macrodon mordax,7,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Menticirrhus,Menticirrhus americanus,9,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Menticirrhus,Menticirrhus elongatus,7,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Menticirrhus,Menticirrhus littoralis,8,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Menticirrhus,Menticirrhus nasus,3,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Menticirrhus,Menticirrhus paitensis,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Menticirrhus,Menticirrhus panamensis,13,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Micropogonias,Micropogonias altipinnis,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Micropogonias,Micropogonias furnieri,29,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Micropogonias,NA,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Nebris,Nebris microps,6,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Nebris,Nebris occidentalis,8,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Nebris,NA,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Odontoscion,Odontoscion dentex,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Odontoscion,Odontoscion xanthops,3,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Ophioscion,Ophioscion imiceps,4,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Ophioscion,Ophioscion punctatissimus,4,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Ophioscion,Ophioscion scierus,8,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Ophioscion,Ophioscion strabo,6,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Ophioscion,Ophioscion typicus,11,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Ophioscion,Ophioscion vermicularis,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Ophioscion,NA,3,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Paralonchurus,Paralonchurus brasiliensis,9,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Paralonchurus,Paralonchurus dumerilii,4,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Paralonchurus,Paralonchurus goodei,8,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Paralonchurus,Paralonchurus petersii,11,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Paralonchurus,Paralonchurus rathbuni,3,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Pareques,Pareques acuminatus,4,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Pareques,Pareques lanfeari,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Pareques,Pareques viola,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Pareques,NA,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Protosciaena,Protosciaena bathytatos,6,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Protosciaena,Protosciaena trewavasae,11,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer brasiliensis,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer chaoi,4,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer chrysoleuca,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer colonensis,4,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer ephelis,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer ericymba,6,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer fuerthii,8,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer griseus,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer illecebrosus,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer lanceolatus,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer mancorensis,17,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer melanocheir,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer microps,13,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer naso,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer oscitans,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer pizarroensis,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer rastrifer,4,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer stellifer,5,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer venezuelae,10,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,Stellifer zestocarus,10,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Stellifer,NA,13,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Umbrina,Umbrina broussonnetii,17,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Umbrina,Umbrina bussingi,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Umbrina,Umbrina coroides,15,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Umbrina,Umbrina dorsalis,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Umbrina,Umbrina milliae,3,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Umbrina,Umbrina xanti,7,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Umbrina,NA,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,NA,NA,3,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Acanthocybium,Acanthocybium solandri,3,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Auxis,Auxis rochei,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Auxis,Auxis thazard,8,2,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Euthynnus,Euthynnus alletteratus,3,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Euthynnus,Euthynnus lineatus,8,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Katsuwonus,Katsuwonus pelamis,5,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Sarda,Sarda orientalis,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Sarda,Sarda sarda,4,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Scomber,Scomber colias,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Scomber,Scomber japonicus,12,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Scomberomorus,Scomberomorus brasiliensis,15,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Scomberomorus,Scomberomorus cavalla,17,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Scomberomorus,Scomberomorus maculatus,5,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Scomberomorus,Scomberomorus regalis,5,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Scomberomorus,Scomberomorus sierra,18,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus alalunga,4,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus albacares,17,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus atlanticus,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Scombridae,Thunnus,Thunnus obesus,11,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Acanthistius,Acanthistius pictus,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Alphestes,Alphestes afer,3,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Alphestes,Alphestes immaculatus,7,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Alphestes,Alphestes multiguttatus,8,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Anthias,Anthias tenuis,3,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Bathyanthias,Bathyanthias cubensis,23,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Bathyanthias,Bathyanthias mexicanus,4,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Cephalopholis,Cephalopholis cruentata,4,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Cephalopholis,Cephalopholis fulva,3,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Cephalopholis,Cephalopholis panamensis,22,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Dermatolepis,Dermatolepis dermatolepis,4,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Dermatolepis,Dermatolepis inermis,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Diplectrum,Diplectrum bivittatum,118,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Diplectrum,Diplectrum eumelum,48,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Diplectrum,Diplectrum euryplectrum,28,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Diplectrum,Diplectrum formosum,14,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Diplectrum,Diplectrum macropoma,35,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Diplectrum,Diplectrum maximum,7,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Diplectrum,Diplectrum pacificum,29,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Diplectrum,Diplectrum radiale,7,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Diplectrum,Diplectrum rostrum,9,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Epinephelus adscensionis,5,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Epinephelus analogus,15,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Epinephelus cifuentesi,3,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Epinephelus fasciatus,6,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Epinephelus guttatus,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Epinephelus itajara,4,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Epinephelus labriformis,32,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Epinephelus morio,7,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Epinephelus quinquefasciatus,5,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,Epinephelus striatus,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Epinephelus,NA,7,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Gonioplectrus,Gonioplectrus hispanus,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Hemanthias,Hemanthias aureorubens,15,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Hemanthias,Hemanthias peruanus,21,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Hemanthias,Hemanthias signifer,17,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Hemanthias,Hemanthias vivanus,4,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Hemilutjanus,Hemilutjanus macrophthalmos,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Hypoplectrus,Hypoplectrus aberrans,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Hypoplectrus,Hypoplectrus guttavarius,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Hypoplectrus,Hypoplectrus nigricans,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Hypoplectrus,Hypoplectrus puella,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Hypoplectrus,Hypoplectrus unicolor,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Hypoplectrus,NA,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Hyporthodus,Hyporthodus acanthistius,9,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Hyporthodus,Hyporthodus flavolimbatus,5,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Hyporthodus,Hyporthodus mystacinus,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Hyporthodus,Hyporthodus niphobles,8,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Hyporthodus,Hyporthodus niveatus,5,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Liopropoma,Liopropoma carmabi,2,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Liopropoma,Liopropoma fasciatum,1,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Liopropoma,Liopropoma multilineatum,4,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Liopropoma,Liopropoma rubre,5,1,0.5009252259134761
Colombia,Pisces,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Mycteroperca,Mycteroperca bonaci,7,1,0.5009252259134761
